Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0--x--0.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-0.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-0-5.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-001.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-070.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0domain.com,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0-1.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-byte.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-f.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10-exhibition.com,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0-100-ans.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-100c.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100jinzai.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
0-100k.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100s.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-100s.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-105.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10hk.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10hk.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10s.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-11-0.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
0-110.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-123456789.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
link-v.0-123456789.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-15.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-168.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-173.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
amako.0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
kumano.0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
shinmei.0-173.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-1979.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-1a.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
0-1growth.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
lian.0-1universe.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
0-1waspkiller.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-1web.com,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0-2-3.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0
0-24sexcams.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-24sexcams.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-29.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-2u.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-30-24.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-33.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-333.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-333.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-34.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0-358.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,0
0-360.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-360.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-38.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-387au.com,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,0
m.0-387au.com,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,0
0-43.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-44.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-5.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-5-30.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ww16.0-5-30.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
adult123com.0-55.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
0-577.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
0-5ans.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-5gram.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-6-7.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-6-7.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-6-baby.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
uj.0-6-baby.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-60energycafe.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-60motorsports.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-60specs.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-62.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-6edu.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-700.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-800-free.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0
0-94.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-99.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-aaa-0.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-auf-100.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-buhaza.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
0-buhaza.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
0-casino.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-cho-rui.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0
0-cialis.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
0-cj.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-com.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-debts.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0
0-dendenki.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-design.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-designing.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ittenmono.0-designing.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-dev.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0-dime.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,0
0-dte.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-es.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-fox.com,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0
0-frais-veto.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-frais-veto.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-gate.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-glaunch.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-glove.com,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-gravity.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-haisha.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-harm.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-hr.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-huku.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
0-i.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-i-0.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-i0.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
