Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0--0.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0--00--0.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-0-0.net,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0-0-0-0.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
0.0-02.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100editions.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-168.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ll.0-22.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-24gyorsszolgalat.net,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0-255.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-255.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-2life.net,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-bu.net,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
0-d.net,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-euro.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-finanzierung.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-g.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-o0.net,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0-oo.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
x.0-oo.net,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
0-photo.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-psythe.net,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0
0-w-0.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
blog.0-w-0.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ooo.0-w-0.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-web.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
room.0-web.net,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
ww25.room.0-web.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
ww25.0-web.net,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
ww38.0-web.net,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-world.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00-9.net,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0
00-edu.net,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
000-1.net,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,0,0
000-203.net,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
00000.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
000000000.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
000000000.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0000000000.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00000001.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
0000072.net,0,0,0,5,0,0,0,0,1,1,1,1,0,0,1,0,0
00000aa.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
ww16.00000aa.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
ww38.000049.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
000061.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
ww38.000061.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
00016.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0002.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00028.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
00028.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
0003.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
000315.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00034.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
00037.net,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
00042.net,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
00049.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00049.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00051.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
000555.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
000623.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
00068.net,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
00069.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
000836.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
00085.net,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00086.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
00087.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00087.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
wap.000968.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
000999.net,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0,0
000a.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
archive.000books.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
asyl.000books.net,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
