Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
0-------------------------------------------------------------0.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
ww1.0-------------------------------------------------------------0.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-0.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-0-0-9.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0-8studios.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-00-0.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-001.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-070.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0dy.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-0p.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
0-0z.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-0-4.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-f.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-1-n.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0-10-exhibition.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0-100.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0
