Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
3bhomedesign.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3bnurturenatural.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3coffeesaday.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3d-druck.blog,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3dcg.blog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3kids-monster-mama.blog,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0
3kurus.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3littlebirds.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3rdculturekid.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3ren.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3sedai.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
404notfound.blog,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
40corner40.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4113.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
42km.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4373fashionlane.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
43nord.blog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
45plus.blog,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
45rpm.blog,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
4c54.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4cats.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4cornersoftheworld.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4dogs.blog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4everblessed.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4fingers.blog,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ww25.4fingers.blog,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
4free.blog,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
4lch4.blog,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
4men4kama.blog,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
ww25.4men4kama.blog,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
4play.blog,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
4sight.blog,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
