Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
aga21.aast.edu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
itli.alex.aast.edu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
apc.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
cairoreg2.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
cdc.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
cms.aast.edu,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
cndc.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ctcs.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ec.aast.edu,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
gsb.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
iep.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
ieponline.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
imttc.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
latakia.aast.edu,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
lmspg.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
marlog.aast.edu,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
nrsc2023.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
onlinereg.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
openaccess.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
papers.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
recovery.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
staffportal.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
syriareg.aast.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
urtc.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
webmail.aast.edu,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
wwwbeta.aast.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
aau.edu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
aau.edu,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
my.aau.edu,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0
gts.aauj.edu,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
pcrsc.aauj.edu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
aauni.edu,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
aauni.edu,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
25czsk.aauni.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
campus.aauni.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
capetown.aauni.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
car.aauni.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
go.aauni.edu,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0
idp.aauni.edu,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
koha.aauni.edu,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
