Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
ww82.0.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0-one.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
00.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00000.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00000.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0001.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
001-traduction.fr,0,0,1,4,0,0,0,1,0,1,0,0,0,0,1,0,0
001-traductions.fr,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
001-traductions.fr,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0
00216.fr,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0
00261.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
00359.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
00359.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
007-production.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
007agent-i.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
007agent-i.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
007lte.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
007voyages.fr,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
009.fr,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
blog.00ced.fr,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
00f.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00ps.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
01-academy.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-edito-atf-laplacemedia-2.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-edito-atf-laplacemedia-3.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-edito-atf-laplacemedia-4.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-portable.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-portable.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-system.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-ventilateur-plafond.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
01-web.fr,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
01012021.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
01100.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
01101101.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
01234.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
014.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
014france.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
014media.fr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0160438710.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
01acheval.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
01alarme.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
blog-diagral.01alarme.fr,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
01aluservice.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
01animaux.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
01animaux.fr,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
01banque-en-ligne.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
01blog.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01blogdeco.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01buzz.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01cam.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01cam.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01com.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01copyright.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01design.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01design.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01emag.fr,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01emag.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
form.01emag.fr,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,0
01finances.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01formatic.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01formation-sante.fr,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
01geek.fr,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01h23.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01hypnose.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01informatique.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01informatique.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01internet.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01luminaire.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01mail.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01mail.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01media.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01monte-charge.fr,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
01monte-charge.fr,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
01mystery.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01news.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01paintball.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01patrimoine.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01patrimoine.fr,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
01pompage.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01pro.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01quinte.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01quinte.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01rachatdecredit.fr,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01rencontre.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01rencontres.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01selfdefense.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
01site.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01start.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01streaming.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01topinfo.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01tuto.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
affichage.01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
challenge.01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
gagnereconomiser.01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
mailargent.01viral.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
tarotdechristvoyance.01viral.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
01way.fr,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
01xy.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
02.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
02-franchise.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
02-restaurant.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
02-services-atf-laplacemedia-6.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
02-services-atf-laplacemedia-7.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
022397bluff.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
03-social-atf-laplacemedia-7.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
03rd.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
03web.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
04.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
04.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
04-05-ramonage.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
04-edito-mtf-laplacemedia-1.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
04sys.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
05.fr,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
05.fr,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
05-locations-services.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
05-services-mtf-laplacemedia-2.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
05-services-mtf-laplacemedia-5.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
05covoiturage.fr,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
05m.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
05verifications.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
06-actus.fr,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0
06-immo.fr,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
06-only.fr,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
06130.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
063.fr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0630delta.fr,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
06600.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
06atable.fr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
